FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,HC3-Chimenea,HC3-Presion_atm,HC3-Temperatura_C,HC3-Porcentaje,HC3-Flujo_real_m3min,HC3-Flujo_normal_m3min,HC3-Horas_ano
11/12/2025 9:01:38,acastillo.cosmeticos@gmail.com,COSMETICOS CASTILLO S.R.L,20234567891,Establecimiento_1_7891,CH-01,1.12,230,7.6,265.0,229.3,7718
11/12/2025 9:01:38,acastillo.cosmeticos@gmail.com,COSMETICOS CASTILLO S.R.L,20234567891,Establecimiento_1_7891,CH-02,1.17,239,8.8,206.5,184.7,7094
11/12/2025 9:01:38,acastillo.cosmeticos@gmail.com,COSMETICOS CASTILLO S.R.L,20234567891,Establecimiento_2_7891,CH-01,1.16,189,7.7,180.9,250.3,7404
11/12/2025 9:01:38,acastillo.cosmeticos@gmail.com,COSMETICOS CASTILLO S.R.L,20234567891,Establecimiento_3_7891,CH-01,1.02,220,8.5,192.3,148.1,7892
11/12/2025 9:01:38,acastillo.cosmeticos@gmail.com,COSMETICOS CASTILLO S.R.L,20234567891,Establecimiento_3_7891,CH-02,1.18,124,8.5,162.6,155.0,7332
11/12/2025 9:01:38,acastillo.cosmeticos@gmail.com,COSMETICOS CASTILLO S.R.L,20234567891,Establecimiento_4_7891,CH-01,1.05,171,8.3,211.3,203.4,6429
11/12/2025 9:01:38,acastillo.cosmeticos@gmail.com,COSMETICOS CASTILLO S.R.L,20234567891,Establecimiento_4_7891,CH-02,1.05,154,9.0,277.2,147.3,7567
11/13/2025 13:28:01,bcastro.perfumeria@yahoo.com,PERFUMERIA CASTRO S.A.C,20345678912,Establecimiento_1_8912,CH-01,1.13,190,8.5,243.7,265.3,6568
11/13/2025 13:28:01,bcastro.perfumeria@yahoo.com,PERFUMERIA CASTRO S.A.C,20345678912,Establecimiento_1_8912,CH-02,1.05,184,8.2,178.4,208.5,6395
11/13/2025 13:28:01,bcastro.perfumeria@yahoo.com,PERFUMERIA CASTRO S.A.C,20345678912,Establecimiento_2_8912,CH-01,1.05,230,7.9,291.2,204.3,6469
11/14/2025 11:54:24,ccervantes.peluqueria@outlook.com,PELUQUERIA CERVANTES S.A,20456789123,Establecimiento_1_9123,CH-01,1.03,187,9.0,111.2,197.2,6309
11/14/2025 11:54:24,ccervantes.peluqueria@outlook.com,PELUQUERIA CERVANTES S.A,20456789123,Establecimiento_2_9123,CH-01,1.12,173,8.2,280.7,213.2,8392
11/14/2025 11:54:24,ccervantes.peluqueria@outlook.com,PELUQUERIA CERVANTES S.A,20456789123,Establecimiento_2_9123,CH-02,1.06,239,7.5,286.7,248.8,6883
11/14/2025 11:54:24,ccervantes.peluqueria@outlook.com,PELUQUERIA CERVANTES S.A,20456789123,Establecimiento_3_9123,CH-01,1.18,184,7.7,262.4,95.7,6581
11/14/2025 11:54:24,ccervantes.peluqueria@outlook.com,PELUQUERIA CERVANTES S.A,20456789123,Establecimiento_3_9123,CH-02,1.04,233,8.8,190.6,250.6,8694
11/15/2025 15:21:47,dchacon.spa@gmail.com,SPA CHACON S.R.L,20567891234,Establecimiento_1_1234,CH-01,1.02,163,9.0,101.1,156.2,6596
11/15/2025 15:21:47,dchacon.spa@gmail.com,SPA CHACON S.R.L,20567891234,Establecimiento_1_1234,CH-02,1.16,235,8.0,234.3,186.2,7520
11/16/2025 8:48:12,echavez.gimnasio@hotmail.com,GIMNASIO CHAVEZ S.A.C,20678912345,Establecimiento_1_2345,CH-01,1.17,199,7.9,286.6,157.6,6304
11/16/2025 8:48:12,echavez.gimnasio@hotmail.com,GIMNASIO CHAVEZ S.A.C,20678912345,Establecimiento_1_2345,CH-02,1.15,183,7.7,188.6,240.1,6605
11/16/2025 8:48:12,echavez.gimnasio@hotmail.com,GIMNASIO CHAVEZ S.A.C,20678912345,Establecimiento_2_2345,CH-01,1.17,219,7.9,130.7,230.2,7023
11/16/2025 8:48:12,echavez.gimnasio@hotmail.com,GIMNASIO CHAVEZ S.A.C,20678912345,Establecimiento_2_2345,CH-02,1.01,124,8.0,119.6,243.3,7537
11/17/2025 12:15:35,fchiara.danza@yahoo.com,ACADEMIA DANZA CHIARA S.A,20789123456,Establecimiento_1_3456,CH-01,1.08,208,8.8,118.3,139.1,8122
11/17/2025 12:15:35,fchiara.danza@yahoo.com,ACADEMIA DANZA CHIARA S.A,20789123456,Establecimiento_1_3456,CH-02,1.02,199,8.2,292.7,97.5,8414
11/18/2025 17:42:58,gcifuentes.musica@gmail.com,ESCUELA MUSICA CIFUENTES S.R.L,20891234567,Establecimiento_1_4567,CH-01,1.18,162,8.3,101.3,264.0,6353
11/18/2025 17:42:58,gcifuentes.musica@gmail.com,ESCUELA MUSICA CIFUENTES S.R.L,20891234567,Establecimiento_1_4567,CH-02,1.14,212,8.7,173.8,274.0,6752
11/18/2025 17:42:58,gcifuentes.musica@gmail.com,ESCUELA MUSICA CIFUENTES S.R.L,20891234567,Establecimiento_2_4567,CH-01,1.2,135,8.4,181.3,121.3,6075
11/18/2025 17:42:58,gcifuentes.musica@gmail.com,ESCUELA MUSICA CIFUENTES S.R.L,20891234567,Establecimiento_2_4567,CH-02,1.16,240,8.8,104.0,131.5,6837
11/18/2025 17:42:58,gcifuentes.musica@gmail.com,ESCUELA MUSICA CIFUENTES S.R.L,20891234567,Establecimiento_3_4567,CH-01,1.16,178,7.6,129.0,166.9,8421
11/18/2025 17:42:58,gcifuentes.musica@gmail.com,ESCUELA MUSICA CIFUENTES S.R.L,20891234567,Establecimiento_4_4567,CH-01,1.18,158,8.2,221.8,164.4,8286
11/19/2025 14:09:21,hcoello.arte@outlook.com,TALLER ARTE COELLO S.A.C,20912345678,Establecimiento_1_5678,CH-01,1.18,189,7.8,159.9,276.2,7125
11/19/2025 14:09:21,hcoello.arte@outlook.com,TALLER ARTE COELLO S.A.C,20912345678,Establecimiento_1_5678,CH-02,1.01,204,8.3,278.6,115.5,8482
11/20/2025 10:36:46,icolmenares.fotografia@hotmail.com,ESTUDIO FOTOGRAFIA COLMENARES S.A,20123456789,Establecimiento_1_6789,CH-01,1.06,178,8.1,257.7,195.1,7689
11/20/2025 10:36:46,icolmenares.fotografia@hotmail.com,ESTUDIO FOTOGRAFIA COLMENARES S.A,20123456789,Establecimiento_1_6789,CH-02,1.13,250,8.6,262.4,268.7,8244
11/20/2025 10:36:46,icolmenares.fotografia@hotmail.com,ESTUDIO FOTOGRAFIA COLMENARES S.A,20123456789,Establecimiento_2_6789,CH-01,1.14,121,9.0,104.7,195.4,8645
11/20/2025 10:36:46,icolmenares.fotografia@hotmail.com,ESTUDIO FOTOGRAFIA COLMENARES S.A,20123456789,Establecimiento_2_6789,CH-02,1.05,248,9.0,129.2,224.3,8149
11/21/2025 16:03:09,jcordero.video@gmail.com,PRODUCTORA VIDEO CORDERO S.R.L,20234567891,Establecimiento_1_7891,CH-01,1.01,137,8.1,155.1,114.8,6436
11/21/2025 16:03:09,jcordero.video@gmail.com,PRODUCTORA VIDEO CORDERO S.R.L,20234567891,Establecimiento_2_7891,CH-01,1.16,225,9.0,236.3,95.3,7308
11/21/2025 16:03:09,jcordero.video@gmail.com,PRODUCTORA VIDEO CORDERO S.R.L,20234567891,Establecimiento_2_7891,CH-02,1.08,209,7.6,172.0,177.2,7572
11/21/2025 16:03:09,jcordero.video@gmail.com,PRODUCTORA VIDEO CORDERO S.R.L,20234567891,Establecimiento_3_7891,CH-01,1.16,123,7.6,213.8,101.9,8622
11/22/2025 9:29:32,kcorrea.radio@yahoo.com,RADIO CORREA S.A.C,20345678912,Establecimiento_1_8912,CH-01,1.1,223,8.1,110.9,240.0,8007
11/22/2025 9:29:32,kcorrea.radio@yahoo.com,RADIO CORREA S.A.C,20345678912,Establecimiento_1_8912,CH-02,1.17,134,8.7,266.7,264.3,8660
11/23/2025 13:56:57,lcortez.television@outlook.com,TELEVISION CORTEZ S.A,20456789123,Establecimiento_1_9123,CH-01,1.14,246,7.7,131.3,202.7,6434
11/23/2025 13:56:57,lcortez.television@outlook.com,TELEVISION CORTEZ S.A,20456789123,Establecimiento_1_9123,CH-02,1.02,171,7.7,106.5,95.3,8451
11/23/2025 13:56:57,lcortez.television@outlook.com,TELEVISION CORTEZ S.A,20456789123,Establecimiento_2_9123,CH-01,1.01,123,8.0,273.5,135.2,8305
11/24/2025 11:23:20,mcristobal.periodico@gmail.com,PERIODICO CRISTOBAL S.R.L,20567891234,Establecimiento_1_1234,CH-01,1.03,150,7.6,120.4,99.9,6565
11/25/2025 15:49:43,ncruz.revista@hotmail.com,REVISTA CRUZ S.A.C,20678912345,Establecimiento_1_2345,CH-01,1.14,165,8.9,293.0,164.8,7585
11/25/2025 15:49:43,ncruz.revista@hotmail.com,REVISTA CRUZ S.A.C,20678912345,Establecimiento_1_2345,CH-02,1.07,131,7.9,238.8,105.1,8138
11/25/2025 15:49:43,ncruz.revista@hotmail.com,REVISTA CRUZ S.A.C,20678912345,Establecimiento_2_2345,CH-01,1.15,124,7.9,244.3,239.3,7241
11/25/2025 15:49:43,ncruz.revista@hotmail.com,REVISTA CRUZ S.A.C,20678912345,Establecimiento_3_2345,CH-01,1.14,212,9.0,120.9,146.4,6073
11/25/2025 15:49:43,ncruz.revista@hotmail.com,REVISTA CRUZ S.A.C,20678912345,Establecimiento_3_2345,CH-02,1.14,133,9.0,189.3,226.8,8129
11/26/2025 8:16:08,ocuadros.publicidad@yahoo.com,AGENCIA PUBLICIDAD CUADROS S.A,20789123456,Establecimiento_1_3456,CH-01,1.17,169,8.0,193.2,143.5,7929
11/26/2025 8:16:08,ocuadros.publicidad@yahoo.com,AGENCIA PUBLICIDAD CUADROS S.A,20789123456,Establecimiento_1_3456,CH-02,1.04,244,8.3,236.6,155.5,7684
11/26/2025 8:16:08,ocuadros.publicidad@yahoo.com,AGENCIA PUBLICIDAD CUADROS S.A,20789123456,Establecimiento_2_3456,CH-01,1.03,172,7.6,287.3,210.3,7206
11/26/2025 8:16:08,ocuadros.publicidad@yahoo.com,AGENCIA PUBLICIDAD CUADROS S.A,20789123456,Establecimiento_2_3456,CH-02,1.11,153,8.6,234.1,107.9,6013
11/26/2025 8:16:08,ocuadros.publicidad@yahoo.com,AGENCIA PUBLICIDAD CUADROS S.A,20789123456,Establecimiento_3_3456,CH-01,1.18,168,8.4,238.3,196.4,6957
11/26/2025 8:16:08,ocuadros.publicidad@yahoo.com,AGENCIA PUBLICIDAD CUADROS S.A,20789123456,Establecimiento_4_3456,CH-01,1.06,202,8.4,208.3,254.2,7841
11/26/2025 8:16:08,ocuadros.publicidad@yahoo.com,AGENCIA PUBLICIDAD CUADROS S.A,20789123456,Establecimiento_4_3456,CH-02,1.2,222,8.7,259.9,114.2,7386
11/27/2025 12:43:31,pcuellar.diseño@gmail.com,DISEÑO CUELLAR S.R.L,20891234567,Establecimiento_1_4567,CH-01,1.13,142,7.8,261.4,252.2,7757
11/27/2025 12:43:31,pcuellar.diseño@gmail.com,DISEÑO CUELLAR S.R.L,20891234567,Establecimiento_2_4567,CH-01,1.03,149,8.3,180.0,237.4,7367
11/27/2025 12:43:31,pcuellar.diseño@gmail.com,DISEÑO CUELLAR S.R.L,20891234567,Establecimiento_2_4567,CH-02,1.03,218,8.2,147.8,197.3,7861
11/28/2025 17:09:54,qcuesta.arquitectura@outlook.com,ARQUITECTURA CUESTA S.A.C,20912345678,Establecimiento_1_5678,CH-01,1.05,141,8.8,209.0,244.8,6751
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_1_6789,CH-01,1.11,180,8.5,274.5,116.1,7687
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_1_6789,CH-02,1.08,219,7.7,163.2,228.1,8104
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_2_6789,CH-01,1.0,167,8.7,229.7,196.6,7882
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_3_6789,CH-01,1.01,159,8.7,191.9,120.0,7352
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_3_6789,CH-02,1.08,243,8.1,256.7,181.4,7657
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_4_6789,CH-01,1.01,175,8.0,106.8,131.0,8333
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_4_6789,CH-02,1.08,140,8.6,158.7,219.7,7814
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_5_6789,CH-01,1.09,219,7.5,208.7,125.6,8377
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_5_6789,CH-02,1.17,238,8.4,213.2,236.3,7006
11/30/2025 10:04:42,sdelgado.demolicion@gmail.com,DEMOLICIONES DELGADO S.R.L,20234567891,Establecimiento_1_7891,CH-01,1.17,190,8.5,269.5,197.7,7749
11/30/2025 10:04:42,sdelgado.demolicion@gmail.com,DEMOLICIONES DELGADO S.R.L,20234567891,Establecimiento_1_7891,CH-02,1.12,147,8.7,186.2,100.3,6801
11/30/2025 10:04:42,sdelgado.demolicion@gmail.com,DEMOLICIONES DELGADO S.R.L,20234567891,Establecimiento_2_7891,CH-01,1.16,170,7.9,259.9,189.0,7893
11/30/2025 10:04:42,sdelgado.demolicion@gmail.com,DEMOLICIONES DELGADO S.R.L,20234567891,Establecimiento_3_7891,CH-01,1.01,170,8.2,292.5,195.3,7034
11/30/2025 10:04:42,sdelgado.demolicion@gmail.com,DEMOLICIONES DELGADO S.R.L,20234567891,Establecimiento_3_7891,CH-02,1.07,123,8.2,102.9,271.2,6614
12/1/2025 16:31:05,tdiaz.excavacion@yahoo.com,EXCAVACIONES DIAZ S.A.C,20345678912,Establecimiento_1_8912,CH-01,1.2,140,8.4,233.2,244.9,7795
12/1/2025 16:31:05,tdiaz.excavacion@yahoo.com,EXCAVACIONES DIAZ S.A.C,20345678912,Establecimiento_1_8912,CH-02,1.17,169,8.0,131.0,278.6,7442
12/1/2025 16:31:05,tdiaz.excavacion@yahoo.com,EXCAVACIONES DIAZ S.A.C,20345678912,Establecimiento_2_8912,CH-01,1.02,186,8.8,142.4,265.3,7457
12/1/2025 16:31:05,tdiaz.excavacion@yahoo.com,EXCAVACIONES DIAZ S.A.C,20345678912,Establecimiento_2_8912,CH-02,1.1,154,8.1,158.3,143.4,7235
12/2/2025 9:57:28,udominguez.asfalto@outlook.com,ASFALTOS DOMINGUEZ S.A,20456789123,Establecimiento_1_9123,CH-01,1.18,187,8.7,200.4,236.0,7634
12/2/2025 9:57:28,udominguez.asfalto@outlook.com,ASFALTOS DOMINGUEZ S.A,20456789123,Establecimiento_2_9123,CH-01,1.1,243,7.6,100.4,142.3,6066
12/2/2025 9:57:28,udominguez.asfalto@outlook.com,ASFALTOS DOMINGUEZ S.A,20456789123,Establecimiento_2_9123,CH-02,1.07,122,8.7,258.9,109.9,7922
12/2/2025 9:57:28,udominguez.asfalto@outlook.com,ASFALTOS DOMINGUEZ S.A,20456789123,Establecimiento_3_9123,CH-01,1.05,149,8.8,192.5,192.8,6341
12/2/2025 9:57:28,udominguez.asfalto@outlook.com,ASFALTOS DOMINGUEZ S.A,20456789123,Establecimiento_3_9123,CH-02,1.05,128,8.0,123.1,156.6,6651
12/2/2025 9:57:28,udominguez.asfalto@outlook.com,ASFALTOS DOMINGUEZ S.A,20456789123,Establecimiento_4_9123,CH-01,1.13,230,8.8,187.0,256.3,8388
12/2/2025 9:57:28,udominguez.asfalto@outlook.com,ASFALTOS DOMINGUEZ S.A,20456789123,Establecimiento_4_9123,CH-02,1.19,155,8.1,202.2,145.6,6557
12/3/2025 13:24:53,vduarte.concreto@gmail.com,CONCRETOS DUARTE S.R.L,20567891234,Establecimiento_1_1234,CH-01,1.03,124,7.5,138.7,102.5,6446
12/4/2025 11:51:16,wduran.acero@hotmail.com,ESTRUCTURAS ACERO DURAN S.A.C,20678912345,Establecimiento_1_2345,CH-01,1.1,208,8.2,296.7,254.8,6141
12/4/2025 11:51:16,wduran.acero@hotmail.com,ESTRUCTURAS ACERO DURAN S.A.C,20678912345,Establecimiento_2_2345,CH-01,1.07,120,8.3,188.8,149.5,7187
12/4/2025 11:51:16,wduran.acero@hotmail.com,ESTRUCTURAS ACERO DURAN S.A.C,20678912345,Establecimiento_2_2345,CH-02,1.06,215,8.3,129.9,258.2,8090
12/4/2025 11:51:16,wduran.acero@hotmail.com,ESTRUCTURAS ACERO DURAN S.A.C,20678912345,Establecimiento_3_2345,CH-01,1.02,201,8.5,127.0,221.4,7239
12/4/2025 11:51:16,wduran.acero@hotmail.com,ESTRUCTURAS ACERO DURAN S.A.C,20678912345,Establecimiento_3_2345,CH-02,1.18,123,8.9,164.8,160.4,6895
12/5/2025 15:18:39,xespinoza.vidrio@yahoo.com,VIDRIOS ESPINOZA S.A,20789123456,Establecimiento_1_3456,CH-01,1.19,192,8.0,209.4,233.7,7014
12/5/2025 15:18:39,xespinoza.vidrio@yahoo.com,VIDRIOS ESPINOZA S.A,20789123456,Establecimiento_1_3456,CH-02,1.16,122,8.5,153.5,272.4,6978
12/5/2025 15:18:39,xespinoza.vidrio@yahoo.com,VIDRIOS ESPINOZA S.A,20789123456,Establecimiento_2_3456,CH-01,1.02,243,7.5,155.6,251.2,8134
12/6/2025 8:45:04,yesquivel.aluminio@gmail.com,ALUMINIOS ESQUIVEL S.R.L,20891234567,Establecimiento_1_4567,CH-01,1.11,198,7.6,141.5,257.3,7746
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_1_5678,CH-01,1.17,167,8.1,184.3,250.7,7055
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_1_5678,CH-02,1.14,206,8.2,259.5,202.8,6973
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_2_5678,CH-01,1.17,149,7.5,225.2,139.2,7741
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_3_5678,CH-01,1.11,144,8.6,233.5,206.8,8164
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_4_5678,CH-01,1.15,245,8.2,218.4,92.0,8241
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_4_5678,CH-02,1.09,214,8.9,215.1,144.4,8447
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_5_5678,CH-01,1.16,152,7.9,118.7,171.7,6325
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_5_5678,CH-02,1.19,154,8.5,204.9,128.9,6250
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_6_5678,CH-01,1.08,193,8.9,253.5,259.9,7495
12/8/2025 17:38:52,afigueroa.muebles@hotmail.com,MUEBLES FIGUEROA S.A,20123456789,Establecimiento_1_6789,CH-01,1.09,180,9.0,175.6,161.3,7729
12/8/2025 17:38:52,afigueroa.muebles@hotmail.com,MUEBLES FIGUEROA S.A,20123456789,Establecimiento_2_6789,CH-01,1.01,245,8.0,225.3,274.9,6257
12/8/2025 17:38:52,afigueroa.muebles@hotmail.com,MUEBLES FIGUEROA S.A,20123456789,Establecimiento_3_6789,CH-01,1.09,138,7.5,175.8,219.0,6098
12/8/2025 17:38:52,afigueroa.muebles@hotmail.com,MUEBLES FIGUEROA S.A,20123456789,Establecimiento_3_6789,CH-02,1.14,228,7.5,180.8,208.9,8571
12/8/2025 17:38:52,afigueroa.muebles@hotmail.com,MUEBLES FIGUEROA S.A,20123456789,Establecimiento_4_6789,CH-01,1.17,203,7.9,157.2,131.1,8421
12/8/2025 17:38:52,afigueroa.muebles@hotmail.com,MUEBLES FIGUEROA S.A,20123456789,Establecimiento_4_6789,CH-02,1.14,245,7.8,229.5,245.6,8069
12/9/2025 14:06:15,bflores.tapiceria@gmail.com,TAPICERIA FLORES S.R.L,20234567891,Establecimiento_1_7891,CH-01,1.11,223,8.2,264.3,145.9,7015
12/9/2025 14:06:15,bflores.tapiceria@gmail.com,TAPICERIA FLORES S.R.L,20234567891,Establecimiento_1_7891,CH-02,1.06,126,7.8,103.1,155.8,7967
12/9/2025 14:06:15,bflores.tapiceria@gmail.com,TAPICERIA FLORES S.R.L,20234567891,Establecimiento_2_7891,CH-01,1.14,230,8.3,185.0,118.7,7341
12/10/2025 10:32:38,cfonseca.cortinas@yahoo.com,CORTINAS FONSECA S.A.C,20345678912,Establecimiento_1_8912,CH-01,1.05,231,8.0,156.3,122.9,6578
12/10/2025 10:32:38,cfonseca.cortinas@yahoo.com,CORTINAS FONSECA S.A.C,20345678912,Establecimiento_1_8912,CH-02,1.11,196,8.8,206.9,246.1,8758
12/11/2025 16:59:13,dfuentes.alfombras@outlook.com,ALFOMBRAS FUENTES S.A,20456789123,Establecimiento_1_9123,CH-01,1.13,234,7.8,280.5,155.1,8042
12/11/2025 16:59:13,dfuentes.alfombras@outlook.com,ALFOMBRAS FUENTES S.A,20456789123,Establecimiento_1_9123,CH-02,1.13,241,8.5,192.4,165.6,7489
12/11/2025 16:59:13,dfuentes.alfombras@outlook.com,ALFOMBRAS FUENTES S.A,20456789123,Establecimiento_2_9123,CH-01,1.13,204,8.9,157.5,196.0,6894
12/11/2025 16:59:13,dfuentes.alfombras@outlook.com,ALFOMBRAS FUENTES S.A,20456789123,Establecimiento_2_9123,CH-02,1.15,196,8.5,223.3,161.5,7012
12/11/2025 16:59:13,dfuentes.alfombras@outlook.com,ALFOMBRAS FUENTES S.A,20456789123,Establecimiento_3_9123,CH-01,1.14,225,8.7,265.4,100.3,8583
12/12/2025 9:25:36,egallardo.colchones@gmail.com,COLCHONES GALLARDO S.R.L,20567891234,Establecimiento_1_1234,CH-01,1.07,205,8.7,156.0,212.9,7298
12/12/2025 9:25:36,egallardo.colchones@gmail.com,COLCHONES GALLARDO S.R.L,20567891234,Establecimiento_1_1234,CH-02,1.17,141,8.6,167.9,180.7,8344
12/12/2025 9:25:36,egallardo.colchones@gmail.com,COLCHONES GALLARDO S.R.L,20567891234,Establecimiento_2_1234,CH-01,1.0,153,8.8,170.9,226.7,7761
12/12/2025 9:25:36,egallardo.colchones@gmail.com,COLCHONES GALLARDO S.R.L,20567891234,Establecimiento_2_1234,CH-02,1.09,172,8.7,281.7,154.0,6047
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_1_2345,CH-01,1.02,199,7.7,204.0,127.0,8381
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_2_2345,CH-01,1.13,241,7.7,181.0,111.4,7160
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_2_2345,CH-02,1.07,160,8.7,123.1,126.2,6485
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_3_2345,CH-01,1.05,207,8.3,230.4,119.2,6180
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_3_2345,CH-02,1.15,222,8.7,101.9,247.3,6828
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_4_2345,CH-01,1.12,175,8.6,120.6,190.7,8200
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_5_2345,CH-01,1.04,194,8.8,117.2,174.6,7899
12/14/2025 11:19:24,ggil.ferreteria@yahoo.com,FERRETERIA GIL S.A,20789123456,Establecimiento_1_3456,CH-01,1.07,143,8.7,252.6,266.6,6969
12/14/2025 11:19:24,ggil.ferreteria@yahoo.com,FERRETERIA GIL S.A,20789123456,Establecimiento_2_3456,CH-01,1.03,164,8.7,250.9,207.7,7013
12/14/2025 11:19:24,ggil.ferreteria@yahoo.com,FERRETERIA GIL S.A,20789123456,Establecimiento_2_3456,CH-02,1.03,136,8.1,158.0,170.6,6183
12/14/2025 11:19:24,ggil.ferreteria@yahoo.com,FERRETERIA GIL S.A,20789123456,Establecimiento_3_3456,CH-01,1.11,162,8.8,277.7,134.3,6369
12/14/2025 11:19:24,ggil.ferreteria@yahoo.com,FERRETERIA GIL S.A,20789123456,Establecimiento_3_3456,CH-02,1.19,248,7.7,243.6,95.9,7653
12/15/2025 15:45:47,hgomez.pinturas@gmail.com,PINTURAS GOMEZ S.R.L,20891234567,Establecimiento_1_4567,CH-01,1.15,213,8.9,183.4,274.6,8487
12/16/2025 8:12:12,igonzalez.plomeria@outlook.com,PLOMERIA GONZALEZ S.A.C,20912345678,Establecimiento_1_5678,CH-01,1.1,232,8.8,142.9,210.3,7542
12/16/2025 8:12:12,igonzalez.plomeria@outlook.com,PLOMERIA GONZALEZ S.A.C,20912345678,Establecimiento_1_5678,CH-02,1.0,125,8.0,182.9,128.7,6537
12/16/2025 8:12:12,igonzalez.plomeria@outlook.com,PLOMERIA GONZALEZ S.A.C,20912345678,Establecimiento_2_5678,CH-01,1.02,160,8.3,214.9,150.6,6983
12/16/2025 8:12:12,igonzalez.plomeria@outlook.com,PLOMERIA GONZALEZ S.A.C,20912345678,Establecimiento_3_5678,CH-01,1.03,247,7.8,279.7,119.5,6305
12/16/2025 8:12:12,igonzalez.plomeria@outlook.com,PLOMERIA GONZALEZ S.A.C,20912345678,Establecimiento_3_5678,CH-02,1.03,159,8.0,195.3,220.2,6172
12/16/2025 8:12:12,igonzalez.plomeria@outlook.com,PLOMERIA GONZALEZ S.A.C,20912345678,Establecimiento_4_5678,CH-01,1.06,236,8.0,266.4,176.5,8687
12/17/2025 12:39:35,jgranados.electricidad@hotmail.com,ELECTRICIDAD GRANADOS S.A,20123456789,Establecimiento_1_6789,CH-01,1.07,142,7.7,175.5,245.2,6999
12/17/2025 12:39:35,jgranados.electricidad@hotmail.com,ELECTRICIDAD GRANADOS S.A,20123456789,Establecimiento_2_6789,CH-01,1.09,241,7.7,284.7,189.1,7571
12/17/2025 12:39:35,jgranados.electricidad@hotmail.com,ELECTRICIDAD GRANADOS S.A,20123456789,Establecimiento_2_6789,CH-02,1.12,243,8.4,106.6,204.3,6516
12/18/2025 17:05:58,kguerrero.aire@gmail.com,AIRE ACONDICIONADO GUERRERO S.R.L,20234567891,Establecimiento_1_7891,CH-01,1.01,218,7.9,212.5,102.0,6532
12/18/2025 17:05:58,kguerrero.aire@gmail.com,AIRE ACONDICIONADO GUERRERO S.R.L,20234567891,Establecimiento_1_7891,CH-02,1.13,177,8.2,133.9,178.6,7034
12/18/2025 17:05:58,kguerrero.aire@gmail.com,AIRE ACONDICIONADO GUERRERO S.R.L,20234567891,Establecimiento_2_7891,CH-01,1.16,227,8.5,247.3,95.3,6697
